household_id,state,sector_rural_urban,household_size,food_expenditure,education_expenditure,medical_expenditure,transport_expenditure,rent,fuel_light,clothing,durable_goods,total_monthly_expenditure,mpce
1587,Uttar Pradesh,Urban,4,19514,7014,5296,6942,7338,4165,2043,2671,54983,13745.75
1588,Rajasthan,Rural,3,4408,1566,1754,771,2876,815,928,1444,14562,4854.0
1589,Tamil Nadu,Rural,7,7550,3821,3113,1853,3992,1045,853,726,22953,3279.0
1590,Delhi,Urban,3,10553,5172,3334,3779,13985,1553,2447,4838,45661,15220.33
1591,Bihar,Urban,4,7096,1923,2413,1838,10135,1534,1087,2170,28196,7049.0
1592,Rajasthan,Urban,4,7304,3644,2566,1402,16855,1876,1109,3096,37852,9463.0
1593,Tamil Nadu,Urban,2,8241,3708,2803,2026,14646,1846,1273,1052,35595,17797.5
1594,Bihar,Urban,7,9091,3589,1280,3548,6223,1137,759,2604,28231,4033.0
1595,Gujarat,Urban,3,11352,3565,1902,3803,9603,2724,1822,2129,36900,12300.0
1596,Kerala,Urban,8,18284,7716,7335,4722,8957,2974,3174,7748,60910,7613.75
1597,Uttar Pradesh,Urban,7,13645,3991,3465,1848,9651,1850,1950,4453,40853,5836.14
1598,Uttar Pradesh,Rural,6,7943,2286,1846,2679,2345,1666,1421,1071,21257,3542.83
1599,Maharashtra,Urban,5,6821,2482,1079,1399,17984,1358,791,777,32691,6538.2
1600,Delhi,Rural,8,6639,1098,2674,1280,3506,1355,1289,1056,18897,2362.12
1601,Maharashtra,Urban,6,25066,7850,7000,6131,16882,3685,3441,8122,78177,13029.5
1602,Karnataka,Urban,2,18380,3247,5171,5421,11834,4106,2277,5647,56083,28041.5
1603,Bihar,Urban,5,14217,9679,6470,4597,11803,2685,1573,2757,53781,10756.2
1604,Maharashtra,Urban,3,8858,4530,3154,3488,5634,3026,1363,1711,31764,10588.0
1605,Delhi,Rural,4,5317,1895,1238,1465,2492,822,662,1160,15051,3762.75
1606,Bihar,Urban,7,15151,5166,5369,3451,11276,1660,1014,4563,47650,6807.14
1607,Karnataka,Urban,8,21504,3944,5349,3008,9654,2642,1956,6026,54083,6760.38
1608,Uttar Pradesh,Urban,6,8692,1617,3329,1713,5587,2487,1384,3842,28651,4775.17
1609,Rajasthan,Rural,2,2462,1223,390,890,3713,448,192,562,9880,4940.0
1610,Uttar Pradesh,Rural,3,3446,937,958,439,2775,592,195,501,9843,3281.0
1611,Maharashtra,Rural,5,5403,1931,2181,2763,3711,1906,1263,1899,21057,4211.4
1612,Rajasthan,Rural,6,7475,3205,2878,1651,1345,1723,1395,2056,21728,3621.33
1613,Rajasthan,Urban,4,16360,5750,5868,2952,10150,2733,2430,2820,49063,12265.75
1614,Maharashtra,Urban,7,23065,3274,7062,5806,13684,2271,4021,1881,61064,8723.43
1615,West Bengal,Rural,3,4327,811,1162,1389,3430,1002,516,1478,14115,4705.0
1616,Maharashtra,Urban,4,15443,9020,6373,4791,8690,2929,1317,2940,51503,12875.75
1617,Kerala,Rural,4,3641,661,1427,916,1492,940,272,1185,10534,2633.5
1618,Tamil Nadu,Urban,7,18952,10346,2912,6777,16884,5827,4663,5129,71490,10212.86
1619,Bihar,Rural,7,6454,2599,1925,1751,3770,986,712,2106,20303,2900.43
1620,Gujarat,Urban,8,9168,4577,3461,4265,4970,1481,1749,1759,31430,3928.75
1621,Tamil Nadu,Rural,4,8332,1962,2958,2757,3663,1177,417,1339,22605,5651.25
1622,Tamil Nadu,Rural,8,1647,694,625,369,2604,390,243,588,7160,895.0
1623,Tamil Nadu,Rural,3,5914,1981,1975,1360,3071,1342,1031,1184,17858,5952.67
1624,Uttar Pradesh,Urban,3,7560,2665,1857,1068,5506,997,1355,1185,22193,7397.67
1625,Karnataka,Urban,8,22866,8898,3652,4991,3469,2789,3365,7560,57590,7198.75
1626,Uttar Pradesh,Urban,3,11214,5714,4561,1884,8259,1963,1898,4193,39686,13228.67
1627,West Bengal,Urban,6,15069,7375,2536,5519,17997,3817,3849,4789,60951,10158.5
1628,Maharashtra,Urban,7,20263,3504,5265,8233,16235,4779,1416,3269,62964,8994.86
1629,Rajasthan,Rural,5,5239,1562,1271,1851,3273,1077,902,920,16095,3219.0
1630,Karnataka,Rural,7,3975,881,609,954,3810,921,818,927,12895,1842.14
1631,Kerala,Urban,3,9842,3494,1070,2619,6005,2281,579,3697,29587,9862.33
1632,Bihar,Urban,2,18106,4930,4897,4413,9609,3437,1248,1528,48168,24084.0
1633,Karnataka,Urban,7,24080,8071,7302,6936,8359,4333,2539,7697,69317,9902.43
1634,Kerala,Urban,6,9545,3738,2178,2234,11797,2219,935,3904,36550,6091.67
1635,Delhi,Urban,4,9964,3884,4215,2793,15106,1376,1338,1729,40405,10101.25
1636,Uttar Pradesh,Urban,7,12101,2216,5148,5514,4896,1832,1820,5561,39088,5584.0
1637,Uttar Pradesh,Rural,6,3493,1446,1126,1871,1021,958,839,876,11630,1938.33
1638,Gujarat,Rural,5,3666,1440,1302,1292,589,1126,877,1739,12031,2406.2
1639,Maharashtra,Urban,4,10106,3507,2200,1675,9244,1703,672,3866,32973,8243.25
1640,Bihar,Urban,4,10079,4278,2677,2326,15664,1411,806,1344,38585,9646.25
1641,Delhi,Rural,3,5492,1413,2255,1617,2162,1279,548,1491,16257,5419.0
1642,Gujarat,Rural,5,8821,2673,2586,1985,2264,1359,559,2007,22254,4450.8
1643,Uttar Pradesh,Rural,5,4729,1707,948,890,569,1466,591,521,11421,2284.2
1644,Karnataka,Rural,4,1629,762,900,697,1078,625,179,624,6494,1623.5
1645,Maharashtra,Rural,6,7398,2762,2078,1316,3088,1181,1224,2656,21703,3617.17
1646,Rajasthan,Rural,7,5828,2286,2106,1006,1005,1714,1366,2881,18192,2598.86
1647,West Bengal,Urban,7,19010,7858,3342,3885,4830,4214,2323,4753,50215,7173.57
1648,Karnataka,Rural,3,6020,1023,1010,1472,2225,828,636,1248,14462,4820.67
1649,Bihar,Urban,2,7802,2686,2519,3246,9785,1231,867,1968,30104,15052.0
1650,Delhi,Rural,7,6217,2276,2145,1446,3411,1641,1043,1651,19830,2832.86
1651,West Bengal,Rural,3,3847,1372,1447,1399,3379,808,692,871,13815,4605.0
1652,Rajasthan,Rural,3,7357,1021,1037,2292,2523,708,653,1770,17361,5787.0
1653,Tamil Nadu,Urban,5,14108,5785,3802,4444,13433,3763,1767,3055,50157,10031.4
1654,Uttar Pradesh,Rural,7,2519,595,885,538,1334,587,396,352,7206,1029.43
1655,Delhi,Rural,7,5961,1711,875,2547,2494,1609,1287,1163,17647,2521.0
1656,Maharashtra,Rural,7,7234,2653,2020,2447,2859,1090,1123,1801,21227,3032.43
1657,Bihar,Rural,7,5989,3134,2233,2159,356,1085,1521,1072,17549,2507.0
1658,Bihar,Urban,3,17515,3605,2875,3798,3227,1862,2805,2867,38554,12851.33
1659,Maharashtra,Rural,7,7855,1444,2115,2224,188,944,887,1276,16933,2419.0
1660,Rajasthan,Rural,5,3111,617,942,1046,2822,710,513,605,10366,2073.2
1661,Gujarat,Rural,2,5473,3441,2277,2430,1383,852,1276,2384,19516,9758.0
1662,Kerala,Rural,4,3551,1389,1049,940,3419,676,570,502,12096,3024.0
1663,Bihar,Rural,8,6797,2839,1169,1200,3260,1958,1354,1445,20022,2502.75
1664,Gujarat,Rural,2,5166,2903,1959,1523,2667,1795,1548,1184,18745,9372.5
1665,Gujarat,Rural,4,5600,1436,1448,1679,1149,872,620,865,13669,3417.25
1666,Karnataka,Rural,8,4293,676,956,575,3095,568,496,1380,12039,1504.88
1667,Uttar Pradesh,Rural,7,5491,1516,867,994,2875,1296,668,2278,15985,2283.57
1668,Bihar,Urban,7,5584,2950,1740,1135,7489,931,691,1801,22321,3188.71
1669,Uttar Pradesh,Urban,4,12015,2135,4173,2469,13638,2071,1588,4068,42157,10539.25
1670,Delhi,Rural,3,3613,474,575,844,3207,572,468,728,10481,3493.67
1671,Rajasthan,Rural,3,4350,1931,1579,1560,877,1045,384,641,12367,4122.33
1672,Delhi,Rural,6,7416,3329,2343,2010,2803,1853,940,1880,22574,3762.33
1673,West Bengal,Rural,5,2686,1143,1118,1314,3142,870,472,1003,11748,2349.6
1674,Rajasthan,Urban,7,23784,3768,7400,8028,15627,3418,2833,6845,71703,10243.29
1675,Gujarat,Urban,6,12202,3554,3553,4014,3208,3723,2391,3505,36150,6025.0
1676,West Bengal,Rural,4,5645,2810,2927,2293,2196,1548,1069,816,19304,4826.0
1677,Karnataka,Rural,8,8707,2930,2952,2957,3016,914,1197,951,23624,2953.0
1678,West Bengal,Urban,7,9886,4397,2565,1837,14465,2264,1779,2947,40140,5734.29
1679,Uttar Pradesh,Rural,5,9294,3688,2895,1599,1647,1948,1062,2159,24292,4858.4
1680,Rajasthan,Urban,3,13970,5049,2541,3873,5020,1587,1686,1078,34804,11601.33
1681,Kerala,Rural,8,2499,903,549,843,1035,476,144,703,7152,894.0
1682,Gujarat,Rural,4,4146,828,1630,2210,1811,1516,748,1314,14203,3550.75
1683,Tamil Nadu,Urban,6,20205,7609,4511,5965,14230,2823,2782,2414,60539,10089.83
1684,West Bengal,Rural,3,7616,1447,1437,1797,1829,1014,474,2822,18436,6145.33
1685,Tamil Nadu,Urban,8,13781,2479,3900,1855,6301,3143,821,4616,36896,4612.0
1686,Bihar,Urban,7,25887,7771,3118,5813,13456,4145,2938,5681,68809,9829.86
1687,Kerala,Rural,2,5631,2559,2114,2438,2804,930,1187,1313,18976,9488.0
1688,West Bengal,Rural,6,5446,2523,2916,1306,497,1813,1236,2444,18181,3030.17
1689,West Bengal,Rural,3,4908,887,1616,952,493,1338,891,2057,13142,4380.67
1690,West Bengal,Rural,3,7067,1522,915,1744,1158,1227,509,863,15005,5001.67
1691,Tamil Nadu,Urban,2,8841,2748,2232,2374,12337,1567,1623,3965,35687,17843.5
1692,Kerala,Urban,3,6653,2856,972,1076,13404,1210,949,1463,28583,9527.67
1693,Rajasthan,Rural,8,5615,2047,2079,1884,269,1553,1017,2195,16659,2082.38
1694,Maharashtra,Urban,7,9317,3741,2595,2648,8968,1216,1136,3224,32845,4692.14
1695,Uttar Pradesh,Urban,7,12969,3837,3023,4215,5038,1522,2461,4444,37509,5358.43
1696,Bihar,Rural,3,4313,1211,1536,733,3163,1008,377,449,12790,4263.33
1697,Bihar,Urban,5,24039,4872,6064,4902,5870,4192,3505,4208,57652,11530.4
1698,Bihar,Rural,6,6587,2682,985,1204,181,1154,1186,895,14874,2479.0
1699,Karnataka,Urban,7,20310,3896,4724,3166,13932,3648,1283,4167,55126,7875.14
1700,Rajasthan,Rural,7,1902,525,847,410,1004,271,224,637,5820,831.43
1701,Rajasthan,Rural,7,3273,1728,728,1301,3832,728,297,1279,13166,1880.86
1702,Gujarat,Urban,8,6989,1476,1105,936,16707,1254,839,1066,30372,3796.5
1703,Tamil Nadu,Urban,2,5955,2259,2715,2466,6537,734,417,1872,22955,11477.5
1704,Kerala,Rural,2,5570,1647,745,2236,3577,1092,927,1177,16971,8485.5
1705,Karnataka,Urban,8,14014,3169,5776,2553,16017,2039,1722,4166,49456,6182.0
1706,Uttar Pradesh,Urban,8,7013,1322,1194,1795,3472,1746,551,1262,18355,2294.38
1707,Delhi,Rural,7,6125,1199,1586,1315,2942,1150,1074,1965,17356,2479.43
1708,Delhi,Urban,8,6068,2831,1385,1886,16472,1558,920,1727,32847,4105.88
1709,Delhi,Rural,3,5569,2843,2453,1048,122,796,1285,1106,15222,5074.0
1710,Karnataka,Urban,7,14531,6956,3121,6197,15967,1941,3428,4362,56503,8071.86
1711,Rajasthan,Rural,2,2216,440,653,1058,3664,667,399,771,9868,4934.0
1712,Bihar,Rural,4,7021,2036,2690,2539,1199,1448,779,1918,19630,4907.5
1713,Gujarat,Urban,4,8992,3381,2363,2071,6309,2324,1407,1034,27881,6970.25
1714,Karnataka,Urban,2,19973,2985,3444,2439,6350,2585,1520,1651,40947,20473.5
1715,Karnataka,Rural,8,2961,949,504,491,744,703,214,1058,7624,953.0
1716,Uttar Pradesh,Rural,8,5016,1873,2239,1683,3336,856,1110,917,17030,2128.75
1717,Gujarat,Rural,4,2277,860,898,737,2667,699,548,965,9651,2412.75
1718,Tamil Nadu,Urban,6,6797,2142,745,1944,15193,1768,738,2691,32018,5336.33
1719,Uttar Pradesh,Urban,3,16817,7856,5737,5473,9359,2306,3188,4090,54826,18275.33
1720,Rajasthan,Rural,4,3831,944,1317,1617,280,904,812,936,10641,2660.25
1721,West Bengal,Urban,4,14044,3093,3110,4003,15603,1544,1794,4879,48070,12017.5
1722,Delhi,Urban,3,7905,2009,866,2493,8591,1491,1315,864,25534,8511.33
1723,Karnataka,Urban,6,16413,5626,2154,4621,8661,3695,1802,3151,46123,7687.17
1724,West Bengal,Rural,5,3594,1524,885,1061,3001,442,509,915,11931,2386.2
1725,Rajasthan,Urban,7,15746,6054,1746,5001,8363,2840,1591,1366,42707,6101.0
1726,Rajasthan,Rural,6,7014,3059,2374,1725,3678,1148,624,1356,20978,3496.33
1727,Uttar Pradesh,Urban,5,17034,5653,2080,6876,11835,2678,993,1856,49005,9801.0
1728,Bihar,Urban,5,15051,6047,2415,3756,4644,3004,1365,4190,40472,8094.4
1729,Maharashtra,Rural,7,4718,1843,2466,2146,1729,1559,1268,2572,18301,2614.43
1730,Kerala,Rural,8,2663,1295,1389,899,22,775,462,761,8266,1033.25
1731,Rajasthan,Rural,8,2594,1704,1465,587,2737,593,265,1285,11230,1403.75
1732,Kerala,Urban,2,8390,1814,1121,2528,6087,2525,1024,1430,24919,12459.5
1733,Uttar Pradesh,Rural,2,6423,3105,2334,2526,2242,1819,1374,2294,22117,11058.5
1734,Rajasthan,Urban,6,16533,3072,2125,4191,14971,3657,2429,3664,50642,8440.33
1735,West Bengal,Rural,8,3568,1852,585,607,698,592,419,491,8812,1101.5
1736,Rajasthan,Rural,5,3425,774,900,574,923,430,431,769,8226,1645.2
1737,Kerala,Rural,4,5146,1203,1688,2161,2194,1143,588,2392,16515,4128.75
1738,Bihar,Urban,6,5878,2273,2125,1208,10928,830,351,952,24545,4090.83
1739,Tamil Nadu,Rural,7,5607,1530,770,1378,240,805,931,1129,12390,1770.0
1740,Kerala,Urban,6,11752,1402,3049,2010,6733,1157,548,3570,30221,5036.83
1741,Maharashtra,Rural,6,6596,2773,2110,2025,2118,977,388,881,17868,2978.0
1742,Kerala,Urban,8,11220,5174,1665,2111,10050,1911,2159,2183,36473,4559.12
1743,Tamil Nadu,Urban,2,19127,4475,5650,3475,17556,5387,3976,2703,62349,31174.5
1744,Gujarat,Urban,7,13951,6434,6176,3960,10914,4490,4099,2471,52495,7499.29
1745,Gujarat,Rural,4,5741,2196,2791,2307,805,1143,480,2065,17528,4382.0
1746,Kerala,Rural,8,8500,1196,2240,1014,500,1535,1047,2514,18546,2318.25
1747,Karnataka,Rural,7,4595,2056,2369,1746,108,1451,652,1441,14418,2059.71
1748,Uttar Pradesh,Rural,5,3763,526,1378,1098,1003,456,314,1039,9577,1915.4
1749,Rajasthan,Urban,8,6639,3389,3081,2453,6809,1515,1125,1878,26889,3361.12
1750,Tamil Nadu,Rural,4,2990,1055,965,630,949,716,203,251,7759,1939.75
1751,Kerala,Urban,7,8079,4406,3325,3797,11352,1165,1534,1260,34918,4988.29
1752,Kerala,Rural,6,7112,3436,2179,1099,1188,953,1328,2361,19656,3276.0
1753,Kerala,Rural,2,3652,1675,607,1441,1961,870,535,1060,11801,5900.5
1754,Uttar Pradesh,Rural,5,7858,2122,1450,2242,421,1269,369,2102,17833,3566.6
1755,Gujarat,Rural,6,5183,810,591,1010,2843,779,815,1308,13339,2223.17
1756,Delhi,Urban,4,11598,7111,4504,5073,16263,2579,1868,1760,50756,12689.0
1757,Karnataka,Urban,4,25370,9235,7953,4073,12944,5102,3550,8264,76491,19122.75
1758,Rajasthan,Urban,6,9196,1867,1979,2608,10391,1482,1009,1091,29623,4937.17
1759,Maharashtra,Urban,4,18994,6887,1935,4097,13643,3600,2222,5812,57190,14297.5
1760,Gujarat,Urban,2,11799,5666,2204,3277,12313,2630,1246,3321,42456,21228.0
1761,Gujarat,Rural,5,3491,2171,802,964,2806,1059,640,1196,13129,2625.8
1762,Karnataka,Urban,5,5736,1723,2673,2782,12671,1081,533,2292,29491,5898.2
1763,Gujarat,Urban,5,7313,2475,1377,2218,7358,1492,877,2981,26091,5218.2
1764,West Bengal,Urban,4,14663,4585,6394,4873,14036,4748,1475,4649,55423,13855.75
1765,Tamil Nadu,Rural,3,6323,918,766,889,2628,1141,598,1665,14928,4976.0
1766,Tamil Nadu,Urban,8,15159,5063,2095,3839,8424,3066,2011,5820,45477,5684.62
1767,Karnataka,Urban,4,18169,3740,4537,6696,13965,4897,2565,5460,60029,15007.25
1768,Rajasthan,Rural,4,5022,1518,492,658,1198,1201,349,955,11393,2848.25
1769,Uttar Pradesh,Urban,8,15330,2968,2559,4808,14983,1852,1812,3937,48249,6031.12
1770,Rajasthan,Urban,7,9998,2698,2415,4439,14143,1635,1480,5027,41835,5976.43
1771,Bihar,Rural,3,4564,2560,1830,1894,3934,1311,769,1950,18812,6270.67
1772,Tamil Nadu,Urban,6,11784,2330,2557,2135,6937,2799,993,3831,33366,5561.0
1773,Kerala,Urban,6,11774,3446,4403,2309,11460,3376,2470,1969,41207,6867.83
1774,Karnataka,Rural,5,3521,862,807,1059,650,1072,786,1725,10482,2096.4
1775,Kerala,Rural,3,2080,635,681,409,3531,534,268,720,8858,2952.67
1776,Rajasthan,Rural,8,6780,3236,1196,2102,1872,1222,1265,1955,19628,2453.5
1777,Karnataka,Urban,3,6369,2867,919,2014,11063,1415,608,2669,27924,9308.0
1778,Delhi,Rural,7,6761,1397,1898,1895,73,900,828,1643,15395,2199.29
1779,West Bengal,Rural,8,6801,2500,1516,1426,3065,1455,799,964,18526,2315.75
1780,Bihar,Rural,8,4602,1217,2107,1853,3678,1265,833,1896,17451,2181.38
1781,Bihar,Urban,4,12172,4374,1971,3833,4593,2825,2943,5418,38129,9532.25
1782,Bihar,Urban,2,19448,9164,3637,5734,8407,5585,4380,6388,62743,31371.5
1783,Uttar Pradesh,Rural,4,2979,718,576,1359,2166,538,533,808,9677,2419.25
1784,Delhi,Rural,4,7356,2299,1745,2837,3566,1246,740,2483,22272,5568.0
1785,Rajasthan,Rural,7,2725,389,575,588,2395,621,544,595,8432,1204.57
1786,Rajasthan,Rural,3,5399,786,1551,1356,2068,536,459,1841,13996,4665.33
1787,Delhi,Urban,8,14704,5099,2530,3466,13002,3099,2929,7683,52512,6564.0
1788,Karnataka,Urban,3,8797,2242,1449,2912,17947,1301,1032,1428,37108,12369.33
1789,Karnataka,Urban,5,8026,942,1494,1248,13744,1595,430,1799,29278,5855.6
1790,Bihar,Urban,5,7487,3175,1139,2971,11485,1593,1357,713,29920,5984.0
1791,Maharashtra,Rural,2,4686,2316,729,1138,1924,984,1104,2037,14918,7459.0
1792,Karnataka,Urban,6,15431,8015,6805,7002,16850,3621,1670,2222,61616,10269.33
1793,West Bengal,Rural,4,7599,3105,1524,1904,2247,1506,1116,2541,21542,5385.5
1794,West Bengal,Rural,3,7276,2781,2508,1720,1553,1527,775,1371,19511,6503.67
1795,Delhi,Urban,5,11992,2280,5163,4459,3394,3884,1398,1533,34103,6820.6
1796,Gujarat,Rural,4,3795,2144,698,1848,1493,884,596,641,12099,3024.75
1797,Tamil Nadu,Urban,2,9725,4340,2748,4461,15014,3080,1474,4073,44915,22457.5
1798,Rajasthan,Urban,8,8544,3392,2671,2073,11999,1536,1407,2399,34021,4252.62
1799,Uttar Pradesh,Rural,8,4783,1245,1640,1618,3863,1591,542,2691,17973,2246.62
1800,Maharashtra,Urban,6,11703,3827,1928,2839,5655,2005,565,1358,29880,4980.0
1801,Delhi,Rural,3,4232,1188,775,692,480,802,627,1154,9950,3316.67
1802,Tamil Nadu,Rural,7,1807,930,367,466,785,284,223,490,5352,764.57
1803,West Bengal,Rural,2,6808,1820,2105,1725,1398,1586,1283,2048,18773,9386.5
1804,Bihar,Rural,8,5780,1382,3064,1514,2620,1888,738,1734,18720,2340.0
1805,Gujarat,Rural,4,5013,1468,1018,1692,741,898,1027,1094,12951,3237.75
1806,Tamil Nadu,Urban,7,7818,3446,3331,1728,11046,2409,1443,825,32046,4578.0
1807,Maharashtra,Rural,8,5692,2263,1979,1997,1765,662,670,424,15452,1931.5
1808,Gujarat,Rural,4,5185,1835,790,1013,291,929,429,1374,11846,2961.5
1809,Gujarat,Rural,2,3064,746,991,843,3462,359,437,393,10295,5147.5
1810,Gujarat,Rural,6,3638,1489,1156,1246,2701,682,760,1424,13096,2182.67
1811,Kerala,Rural,7,7635,1673,779,2655,1271,1737,532,1456,17738,2534.0
1812,Karnataka,Urban,6,18554,3459,4575,2844,8718,5185,2850,7288,53473,8912.17
1813,Tamil Nadu,Urban,8,16495,3964,3963,5018,17003,1773,2812,1919,52947,6618.38
1814,Delhi,Urban,6,4682,2920,1046,1998,10494,1390,651,2622,25803,4300.5
1815,Delhi,Rural,6,4351,1008,2199,1722,3055,1524,646,1765,16270,2711.67
1816,Karnataka,Urban,4,19632,8868,4593,6411,9979,4041,2482,1846,57852,14463.0
1817,Uttar Pradesh,Urban,5,20537,7032,6812,3532,5940,4210,2637,6903,57603,11520.6
1818,Uttar Pradesh,Rural,7,4031,864,1190,1499,3606,428,546,1196,13360,1908.57
1819,Bihar,Rural,4,2548,1283,906,502,2539,931,562,871,10142,2535.5
1820,Gujarat,Urban,8,5751,1597,1550,1575,13319,1334,1292,728,27146,3393.25
1821,Bihar,Rural,4,6310,2581,1667,919,1485,1422,1025,1822,17231,4307.75
1822,Bihar,Urban,2,12676,2929,3911,3843,17351,1612,2059,4886,49267,24633.5
1823,Gujarat,Rural,2,7411,1892,1711,1146,1523,2143,1246,1952,19024,9512.0
1824,Delhi,Urban,8,17559,6472,4184,2401,16137,1965,2965,5673,57356,7169.5
1825,Rajasthan,Urban,8,25884,6407,8798,4729,3456,3231,3461,4476,60442,7555.25
1826,Uttar Pradesh,Urban,2,19717,4522,4378,5611,6738,5142,3120,3728,52956,26478.0
1827,Maharashtra,Urban,5,25641,4342,8477,6126,17334,4968,1594,3731,72213,14442.6
1828,Maharashtra,Rural,4,6036,1757,2421,2090,2844,1602,598,2763,20111,5027.75
1829,Bihar,Rural,5,2363,1370,1085,1256,2327,485,424,467,9777,1955.4
1830,Uttar Pradesh,Rural,5,3022,1054,1319,843,3935,612,538,1147,12470,2494.0
1831,Maharashtra,Rural,6,6692,2477,2576,1808,656,977,1059,2561,18806,3134.33
1832,Bihar,Urban,3,6919,2551,3676,1477,5338,1787,1787,3926,27461,9153.67
1833,Tamil Nadu,Rural,5,3816,2181,1643,1112,2770,1045,412,1998,14977,2995.4
1834,Gujarat,Urban,3,12111,4570,6265,5920,17378,2500,2102,2515,53361,17787.0
1835,Maharashtra,Urban,3,10931,4462,1121,3796,11633,2373,1106,3357,38779,12926.33
1836,Bihar,Rural,3,4704,1946,1264,1135,3718,936,443,1178,15324,5108.0
1837,Delhi,Rural,2,4754,1640,2286,915,1276,834,468,1333,13506,6753.0
1838,Kerala,Urban,8,6813,1629,1072,1545,7115,1083,1650,1355,22262,2782.75
1839,Bihar,Rural,7,6396,2060,1642,1581,1463,1094,1395,945,16576,2368.0
1840,Rajasthan,Urban,5,5196,2407,2166,2006,6064,840,1224,1143,21046,4209.2
1841,Tamil Nadu,Urban,6,6964,1765,2517,2401,11336,1583,1518,1162,29246,4874.33
1842,Kerala,Rural,8,2777,1639,1038,1304,2131,716,326,694,10625,1328.12
1843,West Bengal,Urban,6,12048,4781,4030,2631,11805,2635,1178,893,40001,6666.83
1844,Maharashtra,Urban,6,7339,1222,1461,1201,9228,1871,1133,2824,26279,4379.83
1845,Tamil Nadu,Rural,7,4540,1501,1121,1617,2768,945,818,1494,14804,2114.86
1846,Tamil Nadu,Rural,3,3511,890,1199,1618,3515,1030,353,1393,13509,4503.0
1847,Maharashtra,Urban,7,20510,3413,2233,3763,7075,3554,3445,2100,46093,6584.71
1848,Delhi,Rural,2,6059,2314,956,967,504,723,710,885,13118,6559.0
1849,Delhi,Rural,3,6515,1132,2081,1728,3428,1463,330,1952,18629,6209.67
1850,Gujarat,Rural,6,3148,1624,1396,1395,305,887,693,989,10437,1739.5
1851,Kerala,Rural,4,5733,2602,1291,1859,646,1330,593,2616,16670,4167.5
1852,West Bengal,Urban,5,7705,3436,2378,3058,16692,1931,1095,4093,40388,8077.6
1853,Karnataka,Urban,2,17458,8000,2622,4849,15763,3290,999,4059,57040,28520.0
1854,West Bengal,Rural,4,3883,1345,1291,1388,1192,1257,677,483,11516,2879.0
1855,West Bengal,Rural,8,2413,469,423,484,3195,433,498,610,8525,1065.62
1856,Maharashtra,Rural,8,4752,1759,2117,1976,832,1816,1324,684,15260,1907.5
1857,West Bengal,Rural,3,7675,2371,2750,2484,178,1919,758,1475,19610,6536.67
1858,Uttar Pradesh,Rural,3,1620,682,630,821,3626,528,492,782,9181,3060.33
1859,Kerala,Rural,3,2071,558,425,812,3295,358,442,943,8904,2968.0
1860,Maharashtra,Urban,2,19524,4811,8146,8351,7731,3845,3506,2944,58858,29429.0
1861,West Bengal,Rural,7,3837,2370,2113,2253,3991,1275,811,955,17605,2515.0
1862,Karnataka,Rural,3,5190,2147,551,967,1752,1073,989,1507,14176,4725.33
1863,Karnataka,Urban,8,10177,3294,1841,3642,16555,1868,1723,1423,40523,5065.38
1864,Maharashtra,Urban,4,4752,1275,1566,1098,6322,1202,966,540,17721,4430.25
1865,Delhi,Rural,3,4705,2325,1733,1545,1142,572,1025,1174,14221,4740.33
1866,Delhi,Rural,5,4969,2766,1453,1603,1509,887,542,984,14713,2942.6
1867,Kerala,Rural,8,3735,574,993,928,1121,933,669,800,9753,1219.12
1868,Karnataka,Urban,4,8727,3138,2136,4015,12375,2286,2143,3025,37845,9461.25
1869,Tamil Nadu,Rural,8,2952,852,842,858,1295,338,204,263,7604,950.5
1870,Kerala,Rural,8,5637,1540,1835,2566,1133,1932,1199,1819,17661,2207.62
1871,Uttar Pradesh,Rural,6,3533,727,525,787,860,759,786,674,8651,1441.83
1872,Delhi,Rural,3,3987,943,692,1143,3595,1051,447,1092,12950,4316.67
1873,Delhi,Rural,3,6379,1744,855,2366,2036,1181,744,1687,16992,5664.0
1874,West Bengal,Rural,2,3352,959,549,1473,695,666,581,1476,9751,4875.5
1875,Karnataka,Urban,3,6517,2374,2444,1564,10562,1518,1286,1766,28031,9343.67
1876,Bihar,Urban,5,15164,7066,4383,6468,5941,3522,1608,4586,48738,9747.6
1877,Maharashtra,Urban,3,10127,2093,2387,3277,14428,1979,578,3958,38827,12942.33
1878,Rajasthan,Urban,2,10061,1254,1816,3083,14631,1810,1838,3340,37833,18916.5
1879,Rajasthan,Rural,2,3392,1857,459,1212,2381,584,290,1037,11212,5606.0
1880,Gujarat,Rural,5,6360,1914,1727,1092,3363,1388,753,845,17442,3488.4
1881,Maharashtra,Rural,6,4252,833,2049,2221,1659,822,821,993,13650,2275.0
1882,Gujarat,Rural,7,3107,529,365,1009,2356,636,397,686,9085,1297.86
1883,Kerala,Rural,6,5661,1917,1783,1271,2338,842,743,674,15229,2538.17
1884,Uttar Pradesh,Urban,5,14738,6628,4134,5504,13057,1861,870,3742,50534,10106.8
